annotator_id,language,completion_status,eligible_for_primary_prescreen_candidate,project_id,task_id,dataset_group,condition,worker_scope_raw,worker_scope_normalized,task_final_scope,task_scope_adjudication_source,worker_scope_response,geometry_valid_or_present,geometry_primary_possible,scope_response_primary_eligible,notes
33,en,complete,True,39,3154,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,39,3154,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,39,3154,PreScreen_manual,manual,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
36,en,complete,True,39,3154,PreScreen_manual,manual,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,39,3154,PreScreen_manual,manual,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3155,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3155,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3156,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3156,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3156,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3156,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3156,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3157,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3157,PreScreen_semi,semi,oos_split_level,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3157,PreScreen_semi,semi,oos_split_level,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3157,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3157,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3158,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3159,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3159,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3159,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3160,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3160,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3160,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3160,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3161,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3161,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3161,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3161,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3161,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3162,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3162,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3162,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3162,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3162,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3163,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3163,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3163,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3163,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3163,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3163,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3164,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3164,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3165,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3165,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,False,dry_run_partial_snapshot
27,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
28,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
29,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
30,en,complete,True,40,3166,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
31,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
32,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
33,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
34,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
35,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
36,en,complete,True,40,3166,PreScreen_semi,semi,normal,in_scope,in_scope,final_gold,correct_in_scope,True,True,True,dry_run_partial_snapshot
37,en,complete,True,40,3166,PreScreen_semi,semi,oos_geometry,oos,in_scope,final_gold,scope_false_positive,True,True,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3167,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
28,en,complete,True,40,3167,PreScreen_semi,semi,oos_insufficient,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3167,PreScreen_semi,semi,oos_geometry,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3167,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3167,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3167,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3167,PreScreen_semi,semi,oos_geometry,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3168,PreScreen_semi,semi,oos_insufficient,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
28,en,complete,True,40,3168,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3168,PreScreen_semi,semi,oos_geometry,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3168,PreScreen_semi,semi,oos_insufficient,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3168,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3168,PreScreen_semi,semi,oos_geometry,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3168,PreScreen_semi,semi,oos_open_boundary,oos,in_scope,synthetic_asset_expert_review,scope_false_positive,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
28,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
29,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
30,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
31,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
32,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
33,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
34,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
35,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
36,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
37,en,complete,True,40,3169,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
26,en,incomplete_excluded,False,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
27,en,complete,True,40,3170,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
