image_id,building,condition,subset,observed_n,actual_full_n,workers,prefix_grade,prefix_status,full_grade,full_status,prefix_early,future_pair_coverage,definition
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,4,6,24,W011;W015;W017;W027;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,5,6,24,W002;W010;W011;W013;W028;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,6,6,24,W001;W010;W021;W027;W029;W030,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,7,6,24,W011;W027;W029;W031;W032;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,8,6,24,W015;W018;W029;W034;W035;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,9,6,24,W006;W010;W012;W013;W034;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,10,6,24,W012;W017;W021;W027;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.4,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,11,6,24,W014;W015;W018;W031;W032;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,0,6,24,W001;W012;W017;W018;W032;W037,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,1,6,24,W011;W012;W014;W018;W032;W035,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,2,6,24,W002;W010;W014;W018;W021;W035,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,3,6,24,W001;W002;W006;W008;W015;W028,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,4,6,24,W011;W015;W021;W028;W032;W033,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,5,6,24,W012;W014;W027;W030;W031;W033,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,6,6,24,W011;W012;W015;W017;W028;W034,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,7,6,24,W008;W011;W012;W013;W014;W021,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,8,6,24,W011;W013;W014;W017;W027;W031,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,9,6,24,W006;W008;W012;W015;W030;W036,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,10,6,24,W002;W018;W027;W030;W031;W033,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,11,6,24,W006;W010;W012;W014;W021;W035,simple,assigned_observed_early,simple,assigned_observed_early,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,0,6,24,W012;W017;W018;W021;W027;W031,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.766666666667,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,1,6,24,W002;W008;W012;W013;W021;W028,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,2,6,24,W014;W015;W018;W021;W028;W036,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,3,6,24,W008;W014;W017;W018;W032;W037,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,4,6,24,W001;W006;W011;W014;W015;W033,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,5,6,24,W001;W011;W013;W031;W032;W033,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.6,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,6,6,24,W001;W013;W018;W028;W035;W036,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,7,6,24,W011;W013;W021;W027;W033;W037,simple,assigned_observed_early,medium,assigned_observed_later,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,8,6,24,W006;W013;W018;W030;W031;W033,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.633333333333,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,9,6,24,W002;W008;W010;W015;W034;W036,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.6,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,10,6,24,W011;W017;W028;W030;W034;W035,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.733333333333,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,11,6,24,W001;W002;W014;W017;W018;W035,,limited_horizon_or_order_sensitive,medium,assigned_observed_later,0.533333333333,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,0,6,24,W002;W010;W013;W017;W021;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,1,6,24,W006;W013;W017;W027;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.566666666667,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,2,6,24,W006;W010;W014;W015;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.7,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,3,6,24,W001;W013;W029;W030;W033;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,4,6,24,W002;W008;W015;W030;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.7,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,5,6,24,W011;W013;W015;W033;W035;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.733333333333,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,6,6,24,W006;W011;W014;W027;W031;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,7,6,24,W001;W018;W027;W030;W031;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,8,6,24,W018;W029;W030;W033;W034;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,9,6,24,W010;W011;W012;W014;W021;W027,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,10,6,24,W001;W006;W014;W032;W033;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,11,6,24,W002;W008;W011;W013;W021;W027,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0,6,24,W001;W010;W015;W017;W021;W030,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,1,6,24,W014;W015;W017;W018;W030;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,2,6,24,W010;W011;W015;W017;W027;W029,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,3,6,24,W008;W011;W014;W017;W021;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,4,6,24,W001;W010;W011;W012;W013;W018,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,5,6,24,W001;W006;W014;W032;W033;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,6,6,24,W013;W014;W018;W028;W029;W030,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,7,6,24,W014;W017;W021;W029;W036;W037,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,8,6,24,W002;W006;W011;W015;W027;W033,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,9,6,24,W012;W017;W018;W029;W030;W033,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,10,6,24,W010;W011;W013;W014;W031;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,11,6,24,W001;W018;W021;W030;W032;W034,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0,6,23,W001;W002;W030;W035;W036;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,1,6,23,W008;W010;W012;W015;W029;W031,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.470588235294,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,2,6,23,W006;W013;W015;W017;W018;W032,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.470588235294,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,3,6,23,W002;W008;W012;W028;W034;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.294117647059,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,4,6,23,W002;W010;W012;W017;W033;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.352941176471,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,5,6,23,W001;W018;W028;W031;W032;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.470588235294,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,6,6,23,W002;W006;W008;W010;W012;W030,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.529411764706,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,7,6,23,W001;W012;W014;W015;W017;W030,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.411764705882,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,8,6,23,W006;W010;W013;W015;W030;W031,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.529411764706,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,9,6,23,W010;W011;W027;W031;W032;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.529411764706,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,10,6,23,W010;W018;W027;W032;W033;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.470588235294,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,11,6,23,W006;W010;W012;W014;W028;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.411764705882,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0,6,24,W008;W017;W030;W035;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.5,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,1,6,24,W002;W012;W030;W033;W035;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,2,6,24,W008;W012;W013;W030;W031;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.133333333333,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,3,6,24,W002;W008;W011;W029;W033;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,4,6,24,W006;W011;W030;W032;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,5,6,24,W006;W017;W018;W028;W031;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.766666666667,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,6,6,24,W012;W013;W027;W029;W032;W033,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,7,6,24,W008;W012;W014;W015;W029;W033,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.366666666667,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,8,6,24,W017;W030;W032;W033;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,9,6,24,W008;W013;W027;W033;W034;W035,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,10,6,24,W002;W006;W008;W010;W012;W036,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.7,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,11,6,24,W002;W014;W021;W027;W028;W030,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0.633333333333,0.944444444444,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0,6,23,W015;W017;W027;W031;W033;W034,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,1,6,23,W001;W015;W017;W031;W035;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,2,6,23,W017;W018;W029;W031;W033;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,3,6,23,W014;W018;W028;W031;W034;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,4,6,23,W010;W011;W013;W015;W017;W035,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,5,6,23,W001;W013;W014;W015;W035;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,6,6,23,W001;W008;W018;W028;W029;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,7,6,23,W014;W017;W030;W034;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,8,6,23,W001;W008;W014;W015;W035;W036,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,9,6,23,W015;W028;W029;W032;W036;W037,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,1,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,10,6,23,W001;W011;W012;W014;W018;W032,simple,assigned_observed_early,,stable_outside_three_tier_limits,1,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,11,6,23,W006;W010;W012;W018;W033;W034,,limited_horizon_or_order_sensitive,,stable_outside_three_tier_limits,0,0.941176470588,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0,6,24,W006;W010;W012;W029;W032;W035,simple,assigned_observed_early,,singleton_support_unresolved,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,1,6,24,W021;W027;W030;W031;W032;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,2,6,24,W012;W017;W018;W029;W030;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,3,6,24,W006;W011;W027;W028;W036;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,4,6,24,W015;W017;W027;W031;W034;W036,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,5,6,24,W006;W027;W029;W033;W034;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.833333333333,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,6,6,24,W001;W013;W015;W021;W035;W036,simple,assigned_observed_early,,singleton_support_unresolved,1,0.777777777778,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,7,6,24,W010;W018;W032;W033;W036;W037,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,8,6,24,W002;W013;W014;W017;W028;W035,,limited_horizon_or_order_sensitive,,singleton_support_unresolved,0,0.888888888889,reclassify actual 6-person pool using only its responses; full target is retrospective comparison
