image_id,code,building,scene,scene_source,display_groups,supported_groups,room_state,manual_people,manual_band,semi_people,submitters_all_ids,no_saved_submission_or_draft,unseen_english,in_original_112,in_any_current_candidate_pool,in_required,in_H,in_followup_proposal,oos_status,image_path,group_physical_same_states
jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe,jtcxE69GiFV-21,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G114""]","[""G114""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,组内局部OOS待定位,data/mp3d_layout/valid/img/jtcxE69GiFV_8ff0fdd4091340d1a96431ecad7d1cfe.png,"{""G114"": ""支持""}"
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV-22,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G114""]","[""G114""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,组内局部OOS待定位,data/mp3d_layout/valid/img/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.png,"{""G114"": ""支持""}"
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV-23,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G114""]","[""G114""]",已有支持同房关系,1,1—2,0,1,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,组内局部OOS待定位,data/mp3d_layout/valid/img/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.png,"{""G114"": ""支持""}"
jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260,jtcxE69GiFV-24,jtcxE69GiFV,厨房与用餐,current_coarse_review；不采用未确认的新模型建议,"[""G110""]","[""G110""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_aaa3143c2ccb4ba4b51a472b48f5e260.png,"{""G110"": ""支持""}"
jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b,jtcxE69GiFV-25,jtcxE69GiFV,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G117""]","[""G117""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b.png,"{""G117"": ""支持""}"
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV-26,jtcxE69GiFV,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G117""]","[""G117""]",已有支持同房关系,4,3—7,0,4,False,"[28, 29, 30, 31, 32, 33, 34, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.png,"{""G117"": ""支持""}"
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV-28,jtcxE69GiFV,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G117""]","[""G117""]",已有支持同房关系,4,3—7,0,4,False,"[30, 31, 32, 33, 34, 35, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.png,"{""G117"": ""支持""}"
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV-30,jtcxE69GiFV,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G113"", ""G118""]","[""G113""]",已有支持同房关系,1,1—2,0,1,False,"[29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.png,"{""G113"": ""支持"", ""G118"": ""待定""}"
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV-31,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G116""]","[""G116""]",已有支持同房关系,1,1—2,0,1,False,"[29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.png,"{""G116"": ""支持""}"
jtcxE69GiFV_fb1ac7e96b884d289aff3fe02bb3c248,jtcxE69GiFV-32,jtcxE69GiFV,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G115""]","[""G115""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_fb1ac7e96b884d289aff3fe02bb3c248.png,"{""G115"": ""支持""}"
jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3,jtcxE69GiFV-33,jtcxE69GiFV,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G109""]","[""G109""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,"{""G109"": ""支持""}"
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9-02,pRbA3pwrgk9,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G122""]","[""G122""]",已有支持同房关系,6,3—7,0,6,False,"[30, 33, 34, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.png,"{""G122"": ""支持""}"
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9-04,pRbA3pwrgk9,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G124""]","[""G124""]",已有支持同房关系,1,1—2,0,1,False,"[28, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.png,"{""G124"": ""支持""}"
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9-05,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G125"", ""G126""]","[""G125""]",已有支持同房关系,2,1—2,0,2,False,"[28, 30, 31, 32, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.png,"{""G125"": ""支持"", ""G126"": ""不支持""}"
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9-06,pRbA3pwrgk9,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G124""]","[""G124""]",已有支持同房关系,3,3—7,0,3,False,"[28, 29, 30, 31, 32, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.png,"{""G124"": ""支持""}"
pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9-08,pRbA3pwrgk9,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G124""]","[""G124""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde.png,"{""G124"": ""支持""}"
pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9-09,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G127""]","[""G127""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e.png,"{""G127"": ""支持""}"
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9-10,pRbA3pwrgk9,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G124""]","[""G124""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.png,"{""G124"": ""支持""}"
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9-12,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G125""]","[""G125""]",已有支持同房关系,2,1—2,0,2,False,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.png,"{""G125"": ""支持""}"
pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9,pRbA3pwrgk9-13,pRbA3pwrgk9,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G122""]","[""G122""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_950f2117a6164fbc8d2faff96c40a1e9.png,"{""G122"": ""支持""}"
pRbA3pwrgk9_e0dc27df8b2d4484bde0f97284d4cdf7,pRbA3pwrgk9-18,pRbA3pwrgk9,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G124""]","[""G124""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/valid/img/pRbA3pwrgk9_e0dc27df8b2d4484bde0f97284d4cdf7.png,"{""G124"": ""支持""}"
pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9-19,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G127""]","[""G127""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312.png,"{""G127"": ""支持""}"
pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9-20,pRbA3pwrgk9,储藏与家务辅助,current_coarse_review；不采用未确认的新模型建议,"[""G127""]","[""G127""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/valid/img/pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26.png,"{""G127"": ""支持""}"
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G145""]","[""G145""]",已有支持同房关系,5,3—7,4,9,False,"[30, 31, 32, 33]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,"{""G145"": ""支持""}"
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G145""]","[""G145""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.png,"{""G145"": ""支持""}"
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G146"", ""G147"", ""G148""]","[""G147""]",已有支持同房关系,5,3—7,0,5,False,"[28, 29, 30, 31, 32, 33, 35]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.png,"{""G146"": ""不支持"", ""G147"": ""支持"", ""G148"": ""待定""}"
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,q9vSo1VnCiC,,current_coarse_review；不采用未确认的新模型建议,"[""G153""]","[""G153""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png,"{""G153"": ""支持""}"
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC-10,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G153""]","[""G153""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,"{""G153"": ""支持""}"
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G154"", ""G155""]","[""G155""]",已有支持同房关系,5,3—7,0,5,False,"[28, 29, 30, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.png,"{""G154"": ""待定"", ""G155"": ""支持""}"
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G156""]","[""G156""]",已有支持同房关系,6,3—7,4,10,False,"[28, 29, 31, 33, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.png,"{""G156"": ""支持""}"
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G145""]","[""G145""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.png,"{""G145"": ""支持""}"
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G154"", ""G157""]","[""G157""]",已有支持同房关系,0,0,24,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.png,"{""G154"": ""待定"", ""G157"": ""支持""}"
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G155""]","[""G155""]",已有支持同房关系,5,3—7,5,10,False,"[28, 29, 31, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.png,"{""G155"": ""支持""}"
q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC-17,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G153""]","[""G153""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4.png,"{""G153"": ""支持""}"
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC-18,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G158""]","[""G158""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,人工疑似或争议,data/mp3d_layout/test/img/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.png,"{""G158"": ""支持""}"
q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,q9vSo1VnCiC-19,q9vSo1VnCiC,,current_coarse_review；不采用未确认的新模型建议,"[""G159""]","[""G159""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55.png,"{""G159"": ""支持""}"
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC-20,q9vSo1VnCiC,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G158"", ""G160""]","[""G158""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.png,"{""G158"": ""支持"", ""G160"": ""不支持""}"
q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,q9vSo1VnCiC-21,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G157""]","[""G157""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.png,"{""G157"": ""支持""}"
q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,q9vSo1VnCiC-22,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G145"", ""G161""]","[""G145""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.png,"{""G145"": ""支持"", ""G161"": ""不支持""}"
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G147""]","[""G147""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.png,"{""G147"": ""支持""}"
q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,q9vSo1VnCiC-25,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G156""]","[""G156""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,"{""G156"": ""支持""}"
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC-26,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G162""]","[""G162""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,"{""G162"": ""支持""}"
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC-27,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G163""]","[""G163""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,"{""G163"": ""支持""}"
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC-28,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G148"", ""G152"", ""G159""]","[""G159""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.png,"{""G148"": ""待定"", ""G152"": ""不支持"", ""G159"": ""支持""}"
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G161"", ""G163""]","[""G163""]",已有支持同房关系,5,3—7,0,5,False,"[29, 30, 31, 32, 33, 35, 36]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.png,"{""G161"": ""不支持"", ""G163"": ""支持""}"
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,q9vSo1VnCiC,起居与休闲,current_coarse_review；不采用未确认的新模型建议,"[""G153""]","[""G153""]",已有支持同房关系,5,3—7,0,5,False,"[28, 29, 30, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.png,"{""G153"": ""支持""}"
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC-31,q9vSo1VnCiC,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G162""]","[""G162""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,"{""G162"": ""支持""}"
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,q9vSo1VnCiC,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G149"", ""G150""]","[""G149""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.png,"{""G149"": ""支持"", ""G150"": ""不支持""}"
rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,rPc6DW4iMge-02,rPc6DW4iMge,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G165""]","[""G165""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe.png,"{""G165"": ""支持""}"
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G166""]","[""G166""]",已有支持同房关系,5,3—7,0,5,False,"[28, 29, 31, 32, 33, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.png,"{""G166"": ""支持""}"
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G166""]","[""G166""]",已有支持同房关系,24,8+,0,26,False,[],False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.png,"{""G166"": ""支持""}"
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge-08,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G168"", ""G169""]","[""G168""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.png,"{""G168"": ""支持"", ""G169"": ""不支持""}"
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge-10,rPc6DW4iMge,卫浴,current_coarse_review；不采用未确认的新模型建议,"[""G168""]","[""G168""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.png,"{""G168"": ""支持""}"
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,rPc6DW4iMge-11,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G167"", ""G170""]","[""G170""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.png,"{""G167"": ""不支持"", ""G170"": ""支持""}"
rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,rPc6DW4iMge-12,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G171""]","[""G171""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.png,"{""G171"": ""支持""}"
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,rPc6DW4iMge,通行与连接,current_coarse_review；不采用未确认的新模型建议,"[""G171""]","[""G171""]",已有支持同房关系,5,3—7,0,5,False,"[28, 29, 30, 31, 33, 35, 36]",False,False,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_4350d36797324601adba7351d09602d2.png,"{""G171"": ""支持""}"
rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,rPc6DW4iMge-14,rPc6DW4iMge,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G165""]","[""G165""]",已有支持同房关系,0,0,0,0,True,"[28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",True,True,False,False,True,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.png,"{""G165"": ""支持""}"
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,rPc6DW4iMge,卧室,current_coarse_review；不采用未确认的新模型建议,"[""G165""]","[""G165""]",已有支持同房关系,23,8+,0,23,False,[],True,True,False,False,False,未见人工OOS记录,data/mp3d_layout/test/img/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.png,"{""G165"": ""支持""}"
