stage,task_id,base_task_id,condition,dataset_group,mp3d_building_scene_id,building_scene_id_source,pack_building_id_raw,pack_building_id_is_base_task_id,building_support_raw,observed_submission_count,valid_geometry_count,primary_analysis_eligible_count,corner_count_set,topology_status,consensus_status,reference_status,gt_provenance_class,gt_user_correction_status,gt_user_verification_scope,gt_source_artifact,gt_source_sha256,aggregation_context_present
C2-B,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,True,2,2,2,2,8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,C2-B,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,True,2,2,2,2,4;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,True,3,3,3,3,4;7;8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,True,20,20,20,20,10;4;5;8;9,supported_multimodal,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,True,2,2,2,2,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,C2-B,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,True,2,2,2,2,10;9,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,True,2,2,2,2,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,True,2,2,2,2,4;6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,C2-B,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,C2-B,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,C2-B,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2-B,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,C2-B,zsNo4HB9uLZ,derived_from_formal_task_identity_prefix,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,True,2,2,2,2,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,manual,C2-A-RP,2t7WUuJeko7,derived_from_formal_task_identity_prefix,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,C2-A-RP,2t7WUuJeko7,derived_from_formal_task_identity_prefix,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,C2-A-RP,2t7WUuJeko7,derived_from_formal_task_identity_prefix,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,manual,C2-A-RP,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,manual,C2-A-RP,S9hNv5qa7GM,derived_from_formal_task_identity_prefix,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,C2-A-RP,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,True,2,2,1,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,C2-A-RP,VFuaQ6m2Qom,derived_from_formal_task_identity_prefix,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,True,2,2,2,2,13;7,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,manual,C2-A-RP,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,True,2,2,1,2,4;5,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,manual,C2-A-RP,jh4fc5c5qoQ,derived_from_formal_task_identity_prefix,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,True,1,1,1,1,5,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,True,1,1,1,1,12,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,True,1,1,1,1,12,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,C2-A-RP,jtcxE69GiFV,derived_from_formal_task_identity_prefix,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,True,1,1,0,1,7,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,True,1,1,1,1,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,True,1,1,1,1,6,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,C2-A-RP,pRbA3pwrgk9,derived_from_formal_task_identity_prefix,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,True,2,2,2,2,4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,True,1,1,1,1,8,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
C2A-RP-B1,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,C2-A-RP,pa4otMbVnkk,derived_from_formal_task_identity_prefix,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,True,2,2,1,2,3;4,not_evaluable,recomputed_formal_producer,public_gt_validation_no_researcher_correction;use_existing_public_gt_as_is,mp3d_hohonet_source_no_researcher_correction,none,none,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c,False
